代码,代码,名称,类型,成立日期,基金经理,公司名称,基金简称,基金类型,发行时间,估值日期,估值涨幅,累计净值,单位净值,申购净值,申购报价,净值日期,申购状态,赎回状态,费率,申购步长
018529,018529,华宝大健康混合C,未知,未知,未知,未知,华宝大健康混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
018489,018489,万家中证工业有色金属主题ETF发起式联接A,未知,未知,未知,未知,万家中证工业有色金属主题ETF发起式联接A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.10,10
012964,012964,招商稳健平衡混合C,未知,未知,未知,未知,招商稳健平衡混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
003147,003147,大成动态量化配置策略混合A,未知,未知,未知,未知,大成动态量化配置策略混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
014581,014581,东吴阿尔法灵活配置混合C,未知,未知,未知,未知,东吴阿尔法灵活配置混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
010415,010415,华泰柏瑞质量精选混合A,未知,未知,未知,未知,华泰柏瑞质量精选混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
519674,519674,银河创新成长混合A,未知,未知,未知,未知,银河创新成长混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
018533,018533,南方中证互联网指数(LOF)C,未知,未知,未知,未知,南方中证互联网指数,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
012970,012970,鹏华国证半导体芯片ETF联接C,未知,未知,未知,未知,鹏华国证半导体芯片ETF联接C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
519698,519698,交银先锋混合A,未知,未知,未知,未知,交银先锋混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
003304,003304,前海开源沪港深核心资源混合A,未知,未知,未知,未知,前海开源沪港深核心资源混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
010416,010416,华泰柏瑞质量精选混合C,未知,未知,未知,未知,华泰柏瑞质量精选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
018557,018557,易方达港股通医药ETF联接A,未知,未知,未知,未知,易方达港股通医药ETF联接A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.12,10
014591,014591,广发瑞誉一年持有期混合A,未知,未知,未知,未知,广发瑞誉一年持有期混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
519766,519766,交银荣鑫灵活配置混合A,未知,未知,未知,未知,交银荣鑫灵活配置混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.08,10
003305,003305,前海开源沪港深核心资源混合C,未知,未知,未知,未知,前海开源沪港深核心资源混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
012994,012994,汇添富品牌力一年持有混合C,未知,未知,未知,未知,汇添富品牌力一年持有混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
010418,010418,财通景气行业混合A,未知,未知,未知,未知,财通景气行业混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
014592,014592,广发瑞誉一年持有期混合C,未知,未知,未知,未知,广发瑞誉一年持有期混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
013050,013050,兴业能源革新股票C,未知,未知,未知,未知,兴业能源革新股票C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
519770,519770,交银优择回报灵活配置混合A,未知,未知,未知,未知,交银优择回报灵活配置混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.08,10
003373,003373,大成景禄灵活配置混合A,未知,未知,未知,未知,大成景禄灵活配置混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
018611,018611,鹏华高端装备一年持有期混合A,未知,未知,未知,未知,鹏华高端装备一年持有期混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
010421,010421,海富通消费优选混合A,未知,未知,未知,未知,海富通消费优选混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
014600,014600,博时回报严选混合A,未知,未知,未知,未知,博时回报严选混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
013084,013084,中信保诚中证智能家居指数(LOF)C,未知,未知,未知,未知,中信保诚中证智能家居指数,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
519771,519771,交银优择回报灵活配置混合C,未知,未知,未知,未知,交银优择回报灵活配置混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014601,014601,博时回报严选混合C,未知,未知,未知,未知,博时回报严选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
018612,018612,鹏华高端装备一年持有期混合C,未知,未知,未知,未知,鹏华高端装备一年持有期混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
003567,003567,华夏行业景气混合A,未知,未知,未知,未知,华夏行业景气混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
010422,010422,海富通消费优选混合C,未知,未知,未知,未知,海富通消费优选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
013096,013096,安信远见成长混合C,未知,未知,未知,未知,安信远见成长混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
018558,018558,易方达港股通医药ETF联接C,未知,未知,未知,未知,易方达港股通医药ETF联接C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014611,014611,富国核心科技12个月持有混合A,未知,未知,未知,未知,富国核心科技12个月持有混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
018638,018638,国泰研究优势混合C,未知,未知,未知,未知,国泰研究优势混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
519929,519929,长信电子信息量化灵活配置混合A,未知,未知,未知,未知,长信电子信息量化灵活配置混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
013116,013116,华安文体健康混合C,未知,未知,未知,未知,华安文体健康混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
010437,010437,嘉实竞争力优选混合A,未知,未知,未知,未知,嘉实竞争力优选混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
519935,519935,长信创新驱动股票,未知,未知,未知,未知,长信创新驱动股票,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
014612,014612,富国核心科技12个月持有混合C,未知,未知,未知,未知,富国核心科技12个月持有混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
003593,003593,国泰景气行业灵活配置混合,未知,未知,未知,未知,国泰景气行业灵活配置混合,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
018710,018710,鹏华沪深港新兴成长混合C,未知,未知,未知,未知,鹏华沪深港新兴成长混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
010438,010438,嘉实竞争力优选混合C,未知,未知,未知,未知,嘉实竞争力优选混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
540010,540010,汇丰晋信科技先锋股票,未知,未知,未知,未知,汇丰晋信科技先锋股票,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
013119,013119,中信保诚中证500指数(LOF)C,未知,未知,未知,未知,中信保诚中证500指数,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
014642,014642,摩根新兴动力混合C,未知,未知,未知,未知,摩根新兴动力混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
003598,003598,华商润丰灵活配置混合A,未知,未知,未知,未知,华商润丰灵活配置混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
010490,010490,鹏华高质量增长混合A,未知,未知,未知,未知,鹏华高质量增长混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
013122,013122,中信保诚中证TMT(LOF)C,未知,未知,未知,未知,中信保诚中证TMT,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
018730,018730,华夏招鑫鸿瑞混合A,未知,未知,未知,未知,华夏招鑫鸿瑞混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
580001,580001,东吴嘉禾优势精选混合A,未知,未知,未知,未知,东吴嘉禾优势精选混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
014727,014727,易方达成长动力混合A,未知,未知,未知,未知,易方达成长动力混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
018731,018731,华夏招鑫鸿瑞混合C,未知,未知,未知,未知,华夏招鑫鸿瑞混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
003624,003624,创金合信资源股票发起式A,未知,未知,未知,未知,创金合信资源股票发起式A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
010491,010491,鹏华高质量增长混合C,未知,未知,未知,未知,鹏华高质量增长混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
580006,580006,东吴新经济混合A,未知,未知,未知,未知,东吴新经济混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
013142,013142,华商乐享互联灵活配置混合C,未知,未知,未知,未知,华商乐享互联灵活配置混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
018835,018835,广发成长启航混合A,未知,未知,未知,未知,广发成长启航混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
014728,014728,易方达成长动力混合C,未知,未知,未知,未知,易方达成长动力混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
010500,010500,中银创新医疗混合C,未知,未知,未知,未知,中银创新医疗混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
003626,003626,平安鑫利混合A,未知,未知,未知,未知,平安鑫利混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.08,10
013167,013167,东兴宸祥量化混合C,未知,未知,未知,未知,东兴宸祥量化混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
582003,582003,东吴配置优化混合A,未知,未知,未知,未知,东吴配置优化混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
014736,014736,创金合信专精特新股票发起A,未知,未知,未知,未知,创金合信专精特新股票发起A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
018836,018836,广发成长启航混合C,未知,未知,未知,未知,广发成长启航混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
003670,003670,国联物联网主题A,未知,未知,未知,未知,国联物联网主题A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,100
010524,010524,银华中证5G通信主题ETF联接C,未知,未知,未知,未知,银华中证5G通信主题ETF联接C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
610001,610001,信澳领先增长混合A,未知,未知,未知,未知,信澳领先增长混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
014737,014737,创金合信专精特新股票发起C,未知,未知,未知,未知,创金合信专精特新股票发起C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
013221,013221,中欧新兴价值一年持有混合C,未知,未知,未知,未知,中欧新兴价值一年持有混合C,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.00,10
018876,018876,兴合先进制造混合发起式A,未知,未知,未知,未知,兴合先进制造混合发起式A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
003835,003835,鹏华沪深港新兴成长混合A,未知,未知,未知,未知,鹏华沪深港新兴成长混合A,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,未知,0.15,10
